# File Name: TESTWORDS.txt
# File Size: 289282      
# File Date: 01/01/2026 19:36:17
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution 4.0 International, 2018-2026
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	NOSPACE	NOETERNAL	ETERNAL	NOHELL	YESHELL	SHEOL	GEHENNA	HADES	TARTARUS	ABYSS	LOF	END
Holy-Bible---French---French-Perret-Gentil-Rilliet	0	GROUP=0/0/0	l'éternité=65/18/47, éternelle=143/52/91, éternel=5816/21/5795, éternellement=79/3/76, siècles=35/31/4, monde=252/12/240, toujours=185/0/185, jamais=206/13/193, siècle=19/19/0, éternels=11/3/8, éternité=66/19/47, éternelles=12/2/10, âges=47/0/47, depuis longtemps=8/0/8, permanente=7/2/5, tout temps=30/5/25, GROUP=6981/200/6781	enfer=11/11/0, séjour des morts=9/9/0, géhenne=11/11/0, l'étang de feu=4/4/0, abîmes de ténèbres=0/0/0, GROUP=35/35/0	enfer=11/11/0, séjour des morts=9/9/0, géhenne=11/11/0, l'étang de feu=4/4/0, GROUP=35/35/0	enfer=11/11/0, enfers=54/54/0, séjour des morts=9/9/0, profond des morts=0/0/0, sépulcre=35/0/35, GROUP=109/74/35	enfer=11/11/0, géhenne=11/11/0, GROUP=22/22/0	enfer=11/11/0, enfers=54/54/0, séjour des morts=9/9/0, profond des morts=0/0/0, sépulcre=35/0/35, O mort=0/0/0, GROUP=109/74/35	enfer=11/11/0, abîmes de ténèbres=0/0/0, GROUP=11/11/0	l'abîme=30/13/17, GROUP=30/13/17	l'étang de feu=4/4/0, dans l'étang ardent de feu=0/0/0, GROUP=4/4/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---French---French-Stapfer-Bible	0	GROUP=0/0/0	l'éternité=3/3/0, éternelle=52/52/0, éternel=16/14/2, éternellement=8/8/0, siècles=27/24/3, monde=251/31/220, toujours=75/5/70, jamais=84/21/63, siècle=11/10/1, éternels=1/1/0, éternité=7/7/0, éternelles=2/2/0, âges=2/1/1, depuis longtemps=8/0/8, permanente=1/0/1, tout temps=4/1/3, GROUP=552/180/372	enfer=0/0/0, séjour des morts=1/1/0, géhenne=12/12/0, l'étang de feu=4/4/0, abîmes de ténèbres=0/0/0, GROUP=17/17/0	enfer=0/0/0, séjour des morts=1/1/0, géhenne=12/12/0, l'étang de feu=4/4/0, GROUP=17/17/0	enfer=0/0/0, enfers=0/0/0, séjour des morts=1/1/0, profond des morts=0/0/0, sépulcre=16/0/16, GROUP=17/1/16	enfer=0/0/0, géhenne=12/12/0, GROUP=12/12/0	enfer=0/0/0, enfers=0/0/0, séjour des morts=1/1/0, profond des morts=0/0/0, sépulcre=16/0/16, O mort=0/0/0, GROUP=17/1/16	enfer=0/0/0, abîmes de ténèbres=0/0/0, GROUP=0/0/0	l'abîme=11/10/1, GROUP=11/10/1	l'étang de feu=4/4/0, dans l'étang ardent de feu=0/0/0, GROUP=4/4/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---French---French-Synodale-Bible	0	GROUP=0/0/0	l'éternité=9/6/3, éternelle=55/52/3, éternel=672/16/656, éternellement=75/16/59, siècles=34/30/4, monde=212/25/187, toujours=117/4/113, jamais=93/11/82, siècle=17/14/3, éternels=3/1/2, éternité=14/8/6, éternelles=4/1/3, âges=7/3/4, depuis longtemps=12/0/12, permanente=1/0/1, tout temps=22/2/20, GROUP=1347/189/1158	enfer=3/3/0, séjour des morts=9/9/0, géhenne=12/12/0, l'étang de feu=3/3/0, abîmes de ténèbres=0/0/0, GROUP=27/27/0	enfer=3/3/0, séjour des morts=9/9/0, géhenne=12/12/0, l'étang de feu=3/3/0, GROUP=27/27/0	enfer=3/3/0, enfers=1/1/0, séjour des morts=9/9/0, profond des morts=0/0/0, sépulcre=15/12/3, GROUP=28/25/3	enfer=3/3/0, géhenne=12/12/0, GROUP=15/15/0	enfer=3/3/0, enfers=1/1/0, séjour des morts=9/9/0, profond des morts=0/0/0, sépulcre=15/12/3, O mort=0/0/0, GROUP=28/25/3	enfer=3/3/0, abîmes de ténèbres=0/0/0, GROUP=3/3/0	l'abîme=16/10/6, GROUP=16/10/6	l'étang de feu=3/3/0, dans l'étang ardent de feu=2/2/0, GROUP=5/5/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---French---Geneva-Bible	0	GROUP=0/0/0	l'éternité=0/0/0, éternelle=1/1/0, éternel=0/0/0, éternellement=0/0/0, siècles=0/0/0, monde=177/23/154, toujours=0/0/0, jamais=59/18/41, siècle=0/0/0, éternels=0/0/0, éternité=0/0/0, éternelles=0/0/0, âges=4/2/2, depuis longtemps=0/0/0, permanente=4/1/3, tout temps=5/2/3, GROUP=250/47/203	enfer=8/8/0, séjour des morts=0/0/0, géhenne=0/0/0, l'étang de feu=0/0/0, abîmes de ténèbres=0/0/0, GROUP=8/8/0	enfer=8/8/0, séjour des morts=0/0/0, géhenne=0/0/0, l'étang de feu=0/0/0, GROUP=8/8/0	enfer=8/8/0, enfers=0/0/0, séjour des morts=0/0/0, profond des morts=0/0/0, sépulcre=0/0/0, GROUP=8/8/0	enfer=8/8/0, géhenne=0/0/0, GROUP=8/8/0	enfer=8/8/0, enfers=0/0/0, séjour des morts=0/0/0, profond des morts=0/0/0, sépulcre=0/0/0, O mort=0/0/0, GROUP=8/8/0	enfer=8/8/0, abîmes de ténèbres=0/0/0, GROUP=8/8/0	l'abîme=0/0/0, GROUP=0/0/0	l'étang de feu=0/0/0, dans l'étang ardent de feu=0/0/0, GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---French---Vulgate-Glaire	0	GROUP=0/0/0	l'éternité=0/0/0, éternelle=116/50/66, éternel=47/16/31, éternellement=63/11/52, siècles=93/40/53, monde=189/14/175, toujours=207/2/205, jamais=237/15/222, siècle=50/27/23, éternels=5/1/4, éternité=31/7/24, éternelles=15/2/13, âges=1/0/1, depuis longtemps=13/0/13, permanente=1/0/1, tout temps=33/0/33, GROUP=1101/185/916	enfer=63/60/3, séjour des morts=0/0/0, géhenne=12/12/0, l'étang de feu=0/0/0, abîmes de ténèbres=0/0/0, GROUP=75/72/3	enfer=63/60/3, séjour des morts=0/0/0, géhenne=12/12/0, l'étang de feu=0/0/0, GROUP=75/72/3	enfer=63/60/3, enfers=18/15/3, séjour des morts=0/0/0, profond des morts=0/0/0, sépulcre=80/0/80, GROUP=161/75/86	enfer=63/60/3, géhenne=12/12/0, GROUP=75/72/3	enfer=63/60/3, enfers=18/15/3, séjour des morts=0/0/0, profond des morts=0/0/0, sépulcre=80/0/80, O mort=0/0/0, GROUP=161/75/86	enfer=63/60/3, abîmes de ténèbres=0/0/0, GROUP=63/60/3	l'abîme=0/0/0, GROUP=0/0/0	l'étang de feu=0/0/0, dans l'étang ardent de feu=0/0/0, GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Gamit---Gamit-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Gamo---Gamo-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Gamo---Gamo-Bible-Latin	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Gamotso---Gamo	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Gata---Gata-Didayi-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Gayil---Gayl-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Geji---Geji-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---German---German-Albrecht	0	GROUP=0/0/0	ewige=40/35/5, ewigen=23/18/5, nimmermehr=22/0/22, ewiglich=6/3/3, ewigkeit=62/46/16, Welt=192/21/171, ewig=106/11/95, ewiges=8/8/0, derniers temps=0/0/0, zukünftigen Zeiten=0/0/0, ewiger=3/2/1, GROUP=462/144/318	hölle=11/11/0, höllen=0/0/0, höllische=1/1/0, höllischen=0/0/0, den feurigen Pfuhl=0/0/0, GROUP=12/12/0	hölle=11/11/0, höllen=0/0/0, höllische=1/1/0, höllischen=0/0/0, den feurigen Pfuhl=0/0/0, Tiefe fahren=0/0/0, GROUP=12/12/0	hölle=11/11/0, höllen=0/0/0, höllische=1/1/0, höllischen=0/0/0, grube=17/1/16, Tode=19/3/16, Toten=91/5/86, Tod=117/11/106, Todes=30/6/24, GROUP=286/38/248	hölle=11/11/0, höllen=0/0/0, höllische=1/1/0, höllischen=0/0/0, GROUP=12/12/0	hölle=11/11/0, höllen=0/0/0, höllische=1/1/0, höllischen=0/0/0, grube=17/1/16, Tode=19/3/16, Toten=91/5/86, Tod=117/11/106, Todes=30/6/24, GROUP=286/38/248	hölle=11/11/0, höllen=0/0/0, höllische=1/1/0, höllischen=0/0/0, GROUP=12/12/0	Abgrund=8/5/3, Abgrunds=3/3/0, Tiefe fahren=0/0/0, GROUP=11/8/3	den feurigen Pfuhl=0/0/0, der mit Feuer=1/1/0, GROUP=1/1/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---German---German-Elberfelder-1871	0	GROUP=0/0/0	ewige=58/15/43, ewigen=65/21/44, nimmermehr=10/3/7, ewiglich=177/4/173, ewigkeit=106/42/64, Welt=162/17/145, ewig=79/1/78, ewiges=34/29/5, derniers temps=0/0/0, zukünftigen Zeiten=0/0/0, ewiger=13/2/11, GROUP=704/134/570	hölle=12/12/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, den feurigen Pfuhl=0/0/0, GROUP=12/12/0	hölle=12/12/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, den feurigen Pfuhl=0/0/0, Tiefe fahren=0/0/0, GROUP=12/12/0	hölle=12/12/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, grube=86/5/81, Tode=110/7/103, Toten=124/5/119, Tod=80/16/64, Todes=68/6/62, GROUP=480/51/429	hölle=12/12/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, GROUP=12/12/0	hölle=12/12/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, grube=86/5/81, Tode=110/7/103, Toten=124/5/119, Tod=80/16/64, Todes=68/6/62, GROUP=480/51/429	hölle=12/12/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, GROUP=12/12/0	Abgrund=13/9/4, Abgrunds=0/0/0, Tiefe fahren=0/0/0, GROUP=13/9/4	den feurigen Pfuhl=0/0/0, der mit Feuer=2/1/1, GROUP=2/1/1	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---German---German-Elberfelder-1905	0	GROUP=0/0/0	ewige=58/15/43, ewigen=65/20/45, nimmermehr=10/3/7, ewiglich=176/4/172, ewigkeit=114/52/62, Welt=160/17/143, ewig=69/1/68, ewiges=33/28/5, derniers temps=0/0/0, zukünftigen Zeiten=0/0/0, ewiger=13/2/11, GROUP=698/142/556	hölle=12/12/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, den feurigen Pfuhl=0/0/0, GROUP=12/12/0	hölle=12/12/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, den feurigen Pfuhl=0/0/0, Tiefe fahren=0/0/0, GROUP=12/12/0	hölle=12/12/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, grube=84/5/79, Tode=104/7/97, Toten=115/5/110, Tod=80/16/64, Todes=65/5/60, GROUP=460/50/410	hölle=12/12/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, GROUP=12/12/0	hölle=12/12/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, grube=84/5/79, Tode=104/7/97, Toten=115/5/110, Tod=80/16/64, Todes=65/5/60, GROUP=460/50/410	hölle=12/12/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, GROUP=12/12/0	Abgrund=12/9/3, Abgrunds=0/0/0, Tiefe fahren=0/0/0, GROUP=12/9/3	den feurigen Pfuhl=0/0/0, der mit Feuer=2/1/1, GROUP=2/1/1	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---German---German-Katholiche-Riessler	0	GROUP=0/0/0	ewige=67/27/40, ewigen=59/25/34, nimmermehr=57/0/57, ewiglich=24/4/20, ewigkeit=96/47/49, Welt=270/34/236, ewig=144/10/134, ewiges=17/15/2, derniers temps=0/0/0, zukünftigen Zeiten=0/0/0, ewiger=17/0/17, GROUP=751/162/589	hölle=28/27/1, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, den feurigen Pfuhl=0/0/0, GROUP=28/27/1	hölle=28/27/1, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, den feurigen Pfuhl=0/0/0, Tiefe fahren=1/0/1, GROUP=29/27/2	hölle=28/27/1, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, grube=55/4/51, Tode=82/5/77, Toten=118/6/112, Tod=176/18/158, Todes=51/5/46, GROUP=510/65/445	hölle=28/27/1, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, GROUP=28/27/1	hölle=28/27/1, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, grube=55/4/51, Tode=82/5/77, Toten=118/6/112, Tod=176/18/158, Todes=51/5/46, GROUP=510/65/445	hölle=28/27/1, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, GROUP=28/27/1	Abgrund=12/8/4, Abgrunds=5/4/1, Tiefe fahren=1/0/1, GROUP=18/12/6	den feurigen Pfuhl=0/0/0, der mit Feuer=1/0/1, GROUP=1/0/1	NULL=1/0/1, GROUP=1/0/1
Holy-Bible---German---German-Kautzsch-Weizsacker	0	GROUP=0/0/0	ewige=31/10/21, ewigen=38/18/20, nimmermehr=77/6/71, ewiglich=6/0/6, ewigkeit=96/51/45, Welt=207/35/172, ewig=118/5/113, ewiges=31/28/3, derniers temps=0/0/0, zukünftigen Zeiten=0/0/0, ewiger=12/3/9, GROUP=616/156/460	hölle=18/18/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, den feurigen Pfuhl=0/0/0, GROUP=18/18/0	hölle=18/18/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, den feurigen Pfuhl=0/0/0, Tiefe fahren=0/0/0, GROUP=18/18/0	hölle=18/18/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, grube=51/4/47, Tode=133/8/125, Toten=115/4/111, Tod=118/14/104, Todes=47/6/41, GROUP=482/54/428	hölle=18/18/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, GROUP=18/18/0	hölle=18/18/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, grube=51/4/47, Tode=133/8/125, Toten=115/4/111, Tod=118/14/104, Todes=47/6/41, GROUP=482/54/428	hölle=18/18/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, GROUP=18/18/0	Abgrund=10/7/3, Abgrunds=3/2/1, Tiefe fahren=0/0/0, GROUP=13/9/4	den feurigen Pfuhl=0/0/0, der mit Feuer=0/0/0, GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---German---German-Luther-Bible-1545	0	GROUP=0/0/0	ewige=64/40/24, ewigen=61/24/37, nimmermehr=35/5/30, ewiglich=252/14/238, ewigkeit=67/39/28, Welt=288/51/237, ewig=33/6/27, ewiges=20/1/19, derniers temps=0/0/0, zukünftigen Zeiten=1/1/0, ewiger=9/1/8, GROUP=830/182/648	hölle=81/77/4, höllen=3/3/0, höllische=2/2/0, höllischen=2/2/0, den feurigen Pfuhl=4/4/0, GROUP=92/88/4	hölle=81/77/4, höllen=3/3/0, höllische=2/2/0, höllischen=2/2/0, den feurigen Pfuhl=4/4/0, Tiefe fahren=2/2/0, GROUP=94/90/4	hölle=81/77/4, höllen=3/3/0, höllische=2/2/0, höllischen=2/2/0, grube=66/8/58, Tode=91/5/86, Toten=152/7/145, Tod=92/17/75, Todes=110/5/105, GROUP=599/126/473	hölle=81/77/4, höllen=3/3/0, höllische=2/2/0, höllischen=2/2/0, GROUP=88/84/4	hölle=81/77/4, höllen=3/3/0, höllische=2/2/0, höllischen=2/2/0, grube=66/8/58, Tode=91/5/86, Toten=152/7/145, Tod=92/17/75, Todes=110/5/105, GROUP=599/126/473	hölle=81/77/4, höllen=3/3/0, höllische=2/2/0, höllischen=2/2/0, GROUP=88/84/4	Abgrund=7/5/2, Abgrunds=2/2/0, Tiefe fahren=2/2/0, GROUP=11/9/2	den feurigen Pfuhl=4/4/0, der mit Feuer=2/1/1, GROUP=6/5/1	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---German---German-Luther-Bible-1912	0	GROUP=0/0/0	ewige=61/39/22, ewigen=67/25/42, nimmermehr=36/5/31, ewiglich=261/13/248, ewigkeit=69/39/30, Welt=286/51/235, ewig=31/6/25, ewiges=24/2/22, derniers temps=0/0/0, zukünftigen Zeiten=1/1/0, ewiger=8/1/7, GROUP=844/182/662	hölle=61/61/0, höllen=1/1/0, höllische=3/3/0, höllischen=2/2/0, den feurigen Pfuhl=4/4/0, GROUP=71/71/0	hölle=61/61/0, höllen=1/1/0, höllische=3/3/0, höllischen=2/2/0, den feurigen Pfuhl=4/4/0, Tiefe fahren=2/2/0, GROUP=73/73/0	hölle=61/61/0, höllen=1/1/0, höllische=3/3/0, höllischen=2/2/0, grube=77/12/65, Tode=82/10/72, Toten=154/11/143, Tod=112/19/93, Todes=114/6/108, GROUP=606/125/481	hölle=61/61/0, höllen=1/1/0, höllische=3/3/0, höllischen=2/2/0, GROUP=67/67/0	hölle=61/61/0, höllen=1/1/0, höllische=3/3/0, höllischen=2/2/0, grube=77/12/65, Tode=82/10/72, Toten=154/11/143, Tod=112/19/93, Todes=114/6/108, GROUP=606/125/481	hölle=61/61/0, höllen=1/1/0, höllische=3/3/0, höllischen=2/2/0, GROUP=67/67/0	Abgrund=10/7/3, Abgrunds=3/3/0, Tiefe fahren=2/2/0, GROUP=15/12/3	den feurigen Pfuhl=4/4/0, der mit Feuer=3/1/2, GROUP=7/5/2	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---German---German-Menge	0	GROUP=0/0/0	ewige=72/13/59, ewigen=52/21/31, nimmermehr=40/0/40, ewiglich=66/1/65, ewigkeit=112/55/57, Welt=195/14/181, ewig=92/3/89, ewiges=36/28/8, derniers temps=0/0/0, zukünftigen Zeiten=0/0/0, ewiger=10/0/10, GROUP=675/135/540	hölle=11/11/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, den feurigen Pfuhl=0/0/0, GROUP=11/11/0	hölle=11/11/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, den feurigen Pfuhl=0/0/0, Tiefe fahren=0/0/0, GROUP=11/11/0	hölle=11/11/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, grube=65/3/62, Tode=177/7/170, Toten=143/5/138, Tod=171/16/155, Todes=56/6/50, GROUP=623/48/575	hölle=11/11/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, GROUP=11/11/0	hölle=11/11/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, grube=65/3/62, Tode=177/7/170, Toten=143/5/138, Tod=171/16/155, Todes=56/6/50, GROUP=623/48/575	hölle=11/11/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, GROUP=11/11/0	Abgrund=13/10/3, Abgrunds=0/0/0, Tiefe fahren=0/0/0, GROUP=13/10/3	den feurigen Pfuhl=0/0/0, der mit Feuer=1/1/0, GROUP=1/1/0	NULL=1/0/1, GROUP=1/0/1
Holy-Bible---German---German-Reinhardt-Bible	0	GROUP=0/0/0	ewige=4/4/0, ewigen=2/2/0, nimmermehr=2/1/1, ewiglich=5/5/0, ewigkeit=12/11/1, Welt=75/3/72, ewig=0/0/0, ewiges=13/12/1, derniers temps=0/0/0, zukünftigen Zeiten=0/0/0, ewiger=0/0/0, GROUP=113/38/75	hölle=0/0/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, den feurigen Pfuhl=0/0/0, GROUP=0/0/0	hölle=0/0/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, den feurigen Pfuhl=0/0/0, Tiefe fahren=0/0/0, GROUP=0/0/0	hölle=0/0/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, grube=3/0/3, Tode=11/1/10, Toten=31/1/30, Tod=10/3/7, Todes=10/0/10, GROUP=65/5/60	hölle=0/0/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, GROUP=0/0/0	hölle=0/0/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, grube=3/0/3, Tode=11/1/10, Toten=31/1/30, Tod=10/3/7, Todes=10/0/10, GROUP=65/5/60	hölle=0/0/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, GROUP=0/0/0	Abgrund=1/1/0, Abgrunds=0/0/0, Tiefe fahren=0/0/0, GROUP=1/1/0	den feurigen Pfuhl=0/0/0, der mit Feuer=0/0/0, GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---German---German-Schlachter	0	GROUP=0/0/0	ewige=54/25/29, ewigen=72/22/50, nimmermehr=22/1/21, ewiglich=155/0/155, ewigkeit=101/55/46, Welt=201/15/186, ewig=112/5/107, ewiges=31/18/13, derniers temps=0/0/0, zukünftigen Zeiten=1/0/1, ewiger=12/1/11, GROUP=761/142/619	hölle=15/14/1, höllen=0/0/0, höllische=2/2/0, höllischen=1/1/0, den feurigen Pfuhl=0/0/0, GROUP=18/17/1	hölle=15/14/1, höllen=0/0/0, höllische=2/2/0, höllischen=1/1/0, den feurigen Pfuhl=0/0/0, Tiefe fahren=0/0/0, GROUP=18/17/1	hölle=15/14/1, höllen=0/0/0, höllische=2/2/0, höllischen=1/1/0, grube=58/4/54, Tode=80/7/73, Toten=122/5/117, Tod=102/16/86, Todes=75/4/71, GROUP=455/53/402	hölle=15/14/1, höllen=0/0/0, höllische=2/2/0, höllischen=1/1/0, GROUP=18/17/1	hölle=15/14/1, höllen=0/0/0, höllische=2/2/0, höllischen=1/1/0, grube=58/4/54, Tode=80/7/73, Toten=122/5/117, Tod=102/16/86, Todes=75/4/71, GROUP=455/53/402	hölle=15/14/1, höllen=0/0/0, höllische=2/2/0, höllischen=1/1/0, GROUP=18/17/1	Abgrund=11/8/3, Abgrunds=4/3/1, Tiefe fahren=0/0/0, GROUP=15/11/4	den feurigen Pfuhl=0/0/0, der mit Feuer=0/0/0, GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---German---German-Tafel-Bible	0	GROUP=0/0/0	ewige=61/26/35, ewigen=51/22/29, nimmermehr=21/1/20, ewiglich=103/8/95, ewigkeit=194/39/155, Welt=197/23/174, ewig=31/3/28, ewiges=21/18/3, derniers temps=0/0/0, zukünftigen Zeiten=1/1/0, ewiger=11/2/9, GROUP=691/143/548	hölle=60/60/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, den feurigen Pfuhl=0/0/0, GROUP=60/60/0	hölle=60/60/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, den feurigen Pfuhl=0/0/0, Tiefe fahren=0/0/0, GROUP=60/60/0	hölle=60/60/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, grube=62/4/58, Tode=78/4/74, Toten=127/6/121, Tod=95/17/78, Todes=110/4/106, GROUP=532/95/437	hölle=60/60/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, GROUP=60/60/0	hölle=60/60/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, grube=62/4/58, Tode=78/4/74, Toten=127/6/121, Tod=95/17/78, Todes=110/4/106, GROUP=532/95/437	hölle=60/60/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, GROUP=60/60/0	Abgrund=13/6/7, Abgrunds=1/0/1, Tiefe fahren=0/0/0, GROUP=14/6/8	den feurigen Pfuhl=0/0/0, der mit Feuer=11/1/10, GROUP=11/1/10	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---German---Open-Bible	0	GROUP=0/0/0	ewige=23/19/4, ewigen=18/10/8, nimmermehr=0/0/0, ewiglich=1/0/1, ewigkeit=47/23/24, Welt=148/13/135, ewig=31/3/28, ewiges=19/18/1, derniers temps=0/0/0, zukünftigen Zeiten=0/0/0, ewiger=4/1/3, GROUP=291/87/204	hölle=9/9/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, den feurigen Pfuhl=0/0/0, GROUP=9/9/0	hölle=9/9/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, den feurigen Pfuhl=0/0/0, Tiefe fahren=0/0/0, GROUP=9/9/0	hölle=9/9/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, grube=12/3/9, Tode=10/0/10, Toten=61/2/59, Tod=71/9/62, Todes=17/2/15, GROUP=180/25/155	hölle=9/9/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, GROUP=9/9/0	hölle=9/9/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, grube=12/3/9, Tode=10/0/10, Toten=61/2/59, Tod=71/9/62, Todes=17/2/15, GROUP=180/25/155	hölle=9/9/0, höllen=0/0/0, höllische=0/0/0, höllischen=0/0/0, GROUP=9/9/0	Abgrund=2/1/1, Abgrunds=1/0/1, Tiefe fahren=0/0/0, GROUP=3/1/2	den feurigen Pfuhl=0/0/0, der mit Feuer=0/0/0, GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
