# File Name: CHECKDATA.txt
# File Size: 10613692    
# File Date: 09/19/2026 19:13:35
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution 4.0 International, 2018-2026
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	CHECKDATA	VREF	INDEX	BOOK	CHAPTER	VERSE	TEXT
Holy-Bible---German---German-Tafel-Bible	Sour txt != Aio2	043-JOH-003-016	043	JOH	003	016	Denn also hat Gott die Welt geliebt, daß Er Seinen eingeborenen Sohn gab, auf daß jeder, der an Ihn glaubt, nicht verloren werde, sondern das ewige Leben habe. (aiōnios g166)
Holy-Bible---German---German-Tafel-Bible	Data checks: aionian=26076 standard=26076 source=26143						
Holy-Bible---German---Open-Bible	Aion txt != Sour	005-DEU-012-022	005	DEU	012	022	Nur/Gewiss, wie er (man) wird essen die Gazelle und den Hirsch, so wirst du sie essen, der Reine und der Unreine miteinander (i. s. v. „beide“) werden es essen.
Holy-Bible---German---Open-Bible	Aion txt != Sou2	005-DEU-012-022	005	DEU	012	022	Nur/Gewiss, wie er (man) wird essen die Gazelle und den Hirsch, so wirst du sie essen, der Reine und der Unreine miteinander (i. s.v. „beide“) werden es essen.
Holy-Bible---German---Open-Bible	Aion txt != Sour	019-PSA-006-002	019	PSA	006	001	'Für den Chorleiter (Dirigenten, Singenden, Musizierenden) '. 'Zum Saitenspiel (auf Saiteninstrumenten) [vorzutragen] von Basstimmen' 'Ein Psalm (begleitetes Lied) von (für, über, nach Art von) David.' JHWH, nicht in deinem Zorn strafe (züchtige) michUnd nicht in deinem Grimm züchtige mich.
Holy-Bible---German---Open-Bible	Aion txt != Sou2	019-PSA-006-002	019	PSA	006	001	JHWH, nicht in deinem Zorn strafe (züchtige) michUnd nicht in deinem Grimm züchtige mich.
Holy-Bible---German---Open-Bible	Aion txt != Sour	019-PSA-009-002	019	PSA	009	001	'Für den Chorleiter (Dirigenten, Singenden, Musizierenden) '. `almut labben ' ([Vorzutragen vom] Vorsteher [über das Ritual] „`almut labben“) ' 'Ein Psalm (begleitetes Lied) von (für, über, nach Art von) David.' ['A'] Ich will (werde) JHWH preisen (danken, bekennen) mit meinem ganzen HerzenIch will erzählen all' deine Wundertaten.
Holy-Bible---German---Open-Bible	Aion txt != Sou2	019-PSA-009-002	019	PSA	009	001	['A'] Ich will (werde) JHWH preisen (danken, bekennen) mit meinem ganzen HerzenIch will erzählen all' deine Wundertaten.
Holy-Bible---German---Open-Bible	Aion txt != Sour	019-PSA-012-007	019	PSA	012	007	[Und diese] Aussagen von JHWH [mögen sein (sind)] reine Aussagen, Silber, [das] geläutert [wurde]?, [Das] siebenfach in die Erde veredelt [wurde].
Holy-Bible---German---Open-Bible	Aion txt != Sou2	019-PSA-012-007	019	PSA	012	007	[Und diese] Aussagen von JHWH [mögen sein (sind)] reine Aussagen, Silber, [das] geläutert [wurde]??, [Das] siebenfach in die Erde veredelt [wurde].
Holy-Bible---German---Open-Bible	Aion txt != Sour	019-PSA-018-002	019	PSA	018	001	'Für den Chorleiter. Vom Diener JHWH s, von David, welcher sprach zu JHWH die Worte dieses Lieds am Tag, als JHWH ihn rettete aus der Handfläche all seiner Feinde und aus der Hand Sauls.' 'Und er sagte:' „Ich will dich lieben, JHWH, meine Stärke!
Holy-Bible---German---Open-Bible	Aion txt != Sou2	019-PSA-018-002	019	PSA	018	001	'Und er sagte:' „Ich will dich lieben, JHWH, meine Stärke!
Holy-Bible---German---Open-Bible	Aion txt != Sour	019-PSA-030-002	019	PSA	030	001	Ein Psalm (begleitetes Lied). Ein Lied zur Tempelweihe (Einweihung des Hauses) von (für, über, nach Art von) David Ich will dir dafür danken, JHWH, dass (dich preisen/erhöhen, denn) du mich herausgeschöpft (emporgezogen) hast und dass du meine Feinde (meinen Feind) sich nicht über mich (meine meinigen Feinde sich nicht) freuen (triumphieren) lassen hast.
Holy-Bible---German---Open-Bible	Aion txt != Sou2	019-PSA-030-002	019	PSA	030	001	Ich will dir dafür danken, JHWH, dass (dich preisen/erhöhen, denn) du mich herausgeschöpft (emporgezogen) hast und dass du meine Feinde (meinen Feind) sich nicht über mich (meine meinigen Feinde sich nicht) freuen (triumphieren) lassen hast.
Holy-Bible---German---Open-Bible	Aion txt != Sour	019-PSA-031-002	019	PSA	031	001	Für den Chormeister. Ein Psalm (begleitetes Lied) von (für) David. Bei dir, JHWH, habe ich mich geborgen; ich will nicht zuschanden werden für immer, mit (in/ um. willen) deiner Gerechtigkeit rette mich.
Holy-Bible---German---Open-Bible	Aion txt != Sou2	019-PSA-031-002	019	PSA	031	001	Bei dir, JHWH, habe ich mich geborgen; ich will nicht zuschanden werden für immer, mit (in/ um. willen) deiner Gerechtigkeit rette mich.
Holy-Bible---German---Open-Bible	Aion txt != Sour	019-PSA-088-002	019	PSA	088	001	Ein Gesang. Ein Lied. Von den Söhnen des Korach. Für den Musikleiter. Zu singen nach Machalat. Ein Maskil. Von Heman, dem Esrachiter. JHWH, Gott meiner Hilfe (Heils, Glücks), ich habe geschrien (gejammert) [am] Tag und in der Nacht vor dir.
Holy-Bible---German---Open-Bible	Aion txt != Sou2	019-PSA-088-002	019	PSA	088	001	JHWH, Gott meiner Hilfe (Heils, Glücks), ich habe geschrien (gejammert) [am] Tag und in der Nacht vor dir.
Holy-Bible---German---Open-Bible	Aion txt != Sour	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) Nachdem (als, weil) er auferstanden war am frühen Morgen (im Morgengrauen) des ersten Tags der Woche (des Sabbats), erschien er als erstes Maria Magdalena, von der er sieben Dämonen ausgetrieben hatte.
Holy-Bible---German---Open-Bible	Aion txt != Sou2	041-MAR-016-009	041	MAR	016	009	Nachdem (als, weil) er auferstanden war am frühen Morgen (im Morgengrauen) des ersten Tags der Woche (des Sabbats), erschien er als erstes Maria Magdalena, von der er sieben Dämonen ausgetrieben hatte.
Holy-Bible---German---Open-Bible	Aion txt != Stan	043-JOH-003-015	043	JOH	003	015	damit jeder, der glaubt, in ihm das ewige Leben hat. (aiōnios g166)
Holy-Bible---German---Open-Bible	Aion txt != Sta2	043-JOH-003-015	043	JOH	003	015	damit jeder, der glaubt, in ihm das ewige Leben hat.
Holy-Bible---German---Open-Bible	Aion txt != Sour	043-JOH-003-015	043	JOH	003	015	damit jeder, der glaubt, in ihm das ewige Leben hat. (aiōnios g166)
Holy-Bible---German---Open-Bible	Aion txt != Sou2	043-JOH-003-015	043	JOH	003	015	damit jeder, der glaubt, in ihm das ewige Leben hat.
Holy-Bible---German---Open-Bible	Aion txt != Stan	043-JOH-003-016	043	JOH	003	016	So nämlich hat Gott die Welt geliebt, dass er seinen einzigen Sohn gab, damit jeder, der an ihn glaubt, nicht verloren geht, sondern ewiges Leben hat. (aiōnios g166)
Holy-Bible---German---Open-Bible	Aion txt != Sta2	043-JOH-003-016	043	JOH	003	016	So nämlich hat Gott die Welt geliebt, dass er seinen einzigen Sohn gab, damit jeder, der an ihn glaubt, nicht verloren geht, sondern ewiges Leben hat.
Holy-Bible---German---Open-Bible	Aion txt != Sour	043-JOH-003-016	043	JOH	003	016	So nämlich hat Gott die Welt geliebt, dass er seinen einzigen Sohn gab, damit jeder, der an ihn glaubt, nicht verloren geht, sondern ewiges Leben hat. (aiōnios g166)
Holy-Bible---German---Open-Bible	Aion txt != Sou2	043-JOH-003-016	043	JOH	003	016	So nämlich hat Gott die Welt geliebt, dass er seinen einzigen Sohn gab, damit jeder, der an ihn glaubt, nicht verloren geht, sondern ewiges Leben hat.
Holy-Bible---German---Open-Bible	Sour txt != Stan	005-DEU-012-022	005	DEU	012	022	Nur/Gewiss, wie er (man) wird essen die Gazelle und den Hirsch, so wirst du sie essen, der Reine und der Unreine miteinander (i. s.v. „beide“) werden es essen.
Holy-Bible---German---Open-Bible	Sour txt != Sta2	005-DEU-012-022	005	DEU	012	022	Nur/Gewiss, wie er (man) wird essen die Gazelle und den Hirsch, so wirst du sie essen, der Reine und der Unreine miteinander (i. s. v. „beide“) werden es essen.
Holy-Bible---German---Open-Bible	Sour txt != Aion	005-DEU-012-022	005	DEU	012	022	Nur/Gewiss, wie er (man) wird essen die Gazelle und den Hirsch, so wirst du sie essen, der Reine und der Unreine miteinander (i. s.v. „beide“) werden es essen.
Holy-Bible---German---Open-Bible	Sour txt != Aio2	005-DEU-012-022	005	DEU	012	022	Nur/Gewiss, wie er (man) wird essen die Gazelle und den Hirsch, so wirst du sie essen, der Reine und der Unreine miteinander (i. s. v. „beide“) werden es essen.
Holy-Bible---German---Open-Bible	Sour txt != Stan	019-PSA-006-001	019	PSA	006	002	JHWH, nicht in deinem Zorn strafe (züchtige) michUnd nicht in deinem Grimm züchtige mich.
Holy-Bible---German---Open-Bible	Sour txt != Sta2	019-PSA-006-001	019	PSA	006	002	'Für den Chorleiter (Dirigenten, Singenden, Musizierenden) '. 'Zum Saitenspiel (auf Saiteninstrumenten) [vorzutragen] von Basstimmen' 'Ein Psalm (begleitetes Lied) von (für, über, nach Art von) David.' JHWH, nicht in deinem Zorn strafe (züchtige) michUnd nicht in deinem Grimm züchtige mich.
Holy-Bible---German---Open-Bible	Sour txt != Aion	019-PSA-006-001	019	PSA	006	002	JHWH, nicht in deinem Zorn strafe (züchtige) michUnd nicht in deinem Grimm züchtige mich.
Holy-Bible---German---Open-Bible	Sour txt != Aio2	019-PSA-006-001	019	PSA	006	002	'Für den Chorleiter (Dirigenten, Singenden, Musizierenden) '. 'Zum Saitenspiel (auf Saiteninstrumenten) [vorzutragen] von Basstimmen' 'Ein Psalm (begleitetes Lied) von (für, über, nach Art von) David.' JHWH, nicht in deinem Zorn strafe (züchtige) michUnd nicht in deinem Grimm züchtige mich.
Holy-Bible---German---Open-Bible	Sour txt != Stan	019-PSA-009-001	019	PSA	009	002	['A'] Ich will (werde) JHWH preisen (danken, bekennen) mit meinem ganzen HerzenIch will erzählen all' deine Wundertaten.
Holy-Bible---German---Open-Bible	Sour txt != Sta2	019-PSA-009-001	019	PSA	009	002	'Für den Chorleiter (Dirigenten, Singenden, Musizierenden) '. `almut labben ' ([Vorzutragen vom] Vorsteher [über das Ritual] „`almut labben“) ' 'Ein Psalm (begleitetes Lied) von (für, über, nach Art von) David.' ['A'] Ich will (werde) JHWH preisen (danken, bekennen) mit meinem ganzen HerzenIch will erzählen all' deine Wundertaten.
Holy-Bible---German---Open-Bible	Sour txt != Aion	019-PSA-009-001	019	PSA	009	002	['A'] Ich will (werde) JHWH preisen (danken, bekennen) mit meinem ganzen HerzenIch will erzählen all' deine Wundertaten.
Holy-Bible---German---Open-Bible	Sour txt != Aio2	019-PSA-009-001	019	PSA	009	002	'Für den Chorleiter (Dirigenten, Singenden, Musizierenden) '. `almut labben ' ([Vorzutragen vom] Vorsteher [über das Ritual] „`almut labben“) ' 'Ein Psalm (begleitetes Lied) von (für, über, nach Art von) David.' ['A'] Ich will (werde) JHWH preisen (danken, bekennen) mit meinem ganzen HerzenIch will erzählen all' deine Wundertaten.
Holy-Bible---German---Open-Bible	Sour txt != Stan	019-PSA-012-007	019	PSA	012	007	[Und diese] Aussagen von JHWH [mögen sein (sind)] reine Aussagen, Silber, [das] geläutert [wurde]??, [Das] siebenfach in die Erde veredelt [wurde].
Holy-Bible---German---Open-Bible	Sour txt != Sta2	019-PSA-012-007	019	PSA	012	007	[Und diese] Aussagen von JHWH [mögen sein (sind)] reine Aussagen, Silber, [das] geläutert [wurde]?, [Das] siebenfach in die Erde veredelt [wurde].
Holy-Bible---German---Open-Bible	Sour txt != Aion	019-PSA-012-007	019	PSA	012	007	[Und diese] Aussagen von JHWH [mögen sein (sind)] reine Aussagen, Silber, [das] geläutert [wurde]??, [Das] siebenfach in die Erde veredelt [wurde].
Holy-Bible---German---Open-Bible	Sour txt != Aio2	019-PSA-012-007	019	PSA	012	007	[Und diese] Aussagen von JHWH [mögen sein (sind)] reine Aussagen, Silber, [das] geläutert [wurde]?, [Das] siebenfach in die Erde veredelt [wurde].
Holy-Bible---German---Open-Bible	Sour txt != Stan	019-PSA-018-001	019	PSA	018	002	'Und er sagte:' „Ich will dich lieben, JHWH, meine Stärke!
Holy-Bible---German---Open-Bible	Sour txt != Sta2	019-PSA-018-001	019	PSA	018	002	'Für den Chorleiter. Vom Diener JHWH s, von David, welcher sprach zu JHWH die Worte dieses Lieds am Tag, als JHWH ihn rettete aus der Handfläche all seiner Feinde und aus der Hand Sauls.' 'Und er sagte:' „Ich will dich lieben, JHWH, meine Stärke!
Holy-Bible---German---Open-Bible	Sour txt != Aion	019-PSA-018-001	019	PSA	018	002	'Und er sagte:' „Ich will dich lieben, JHWH, meine Stärke!
Holy-Bible---German---Open-Bible	Sour txt != Aio2	019-PSA-018-001	019	PSA	018	002	'Für den Chorleiter. Vom Diener JHWH s, von David, welcher sprach zu JHWH die Worte dieses Lieds am Tag, als JHWH ihn rettete aus der Handfläche all seiner Feinde und aus der Hand Sauls.' 'Und er sagte:' „Ich will dich lieben, JHWH, meine Stärke!
Holy-Bible---German---Open-Bible	Sour txt != Stan	019-PSA-030-001	019	PSA	030	002	Ich will dir dafür danken, JHWH, dass (dich preisen/erhöhen, denn) du mich herausgeschöpft (emporgezogen) hast und dass du meine Feinde (meinen Feind) sich nicht über mich (meine meinigen Feinde sich nicht) freuen (triumphieren) lassen hast.
Holy-Bible---German---Open-Bible	Sour txt != Sta2	019-PSA-030-001	019	PSA	030	002	Ein Psalm (begleitetes Lied). Ein Lied zur Tempelweihe (Einweihung des Hauses) von (für, über, nach Art von) David Ich will dir dafür danken, JHWH, dass (dich preisen/erhöhen, denn) du mich herausgeschöpft (emporgezogen) hast und dass du meine Feinde (meinen Feind) sich nicht über mich (meine meinigen Feinde sich nicht) freuen (triumphieren) lassen hast.
Holy-Bible---German---Open-Bible	Sour txt != Aion	019-PSA-030-001	019	PSA	030	002	Ich will dir dafür danken, JHWH, dass (dich preisen/erhöhen, denn) du mich herausgeschöpft (emporgezogen) hast und dass du meine Feinde (meinen Feind) sich nicht über mich (meine meinigen Feinde sich nicht) freuen (triumphieren) lassen hast.
Holy-Bible---German---Open-Bible	Sour txt != Aio2	019-PSA-030-001	019	PSA	030	002	Ein Psalm (begleitetes Lied). Ein Lied zur Tempelweihe (Einweihung des Hauses) von (für, über, nach Art von) David Ich will dir dafür danken, JHWH, dass (dich preisen/erhöhen, denn) du mich herausgeschöpft (emporgezogen) hast und dass du meine Feinde (meinen Feind) sich nicht über mich (meine meinigen Feinde sich nicht) freuen (triumphieren) lassen hast.
Holy-Bible---German---Open-Bible	Sour txt != Stan	019-PSA-031-001	019	PSA	031	002	Bei dir, JHWH, habe ich mich geborgen; ich will nicht zuschanden werden für immer, mit (in/ um. willen) deiner Gerechtigkeit rette mich.
Holy-Bible---German---Open-Bible	Sour txt != Sta2	019-PSA-031-001	019	PSA	031	002	Für den Chormeister. Ein Psalm (begleitetes Lied) von (für) David. Bei dir, JHWH, habe ich mich geborgen; ich will nicht zuschanden werden für immer, mit (in/ um. willen) deiner Gerechtigkeit rette mich.
Holy-Bible---German---Open-Bible	Sour txt != Aion	019-PSA-031-001	019	PSA	031	002	Bei dir, JHWH, habe ich mich geborgen; ich will nicht zuschanden werden für immer, mit (in/ um. willen) deiner Gerechtigkeit rette mich.
Holy-Bible---German---Open-Bible	Sour txt != Aio2	019-PSA-031-001	019	PSA	031	002	Für den Chormeister. Ein Psalm (begleitetes Lied) von (für) David. Bei dir, JHWH, habe ich mich geborgen; ich will nicht zuschanden werden für immer, mit (in/ um. willen) deiner Gerechtigkeit rette mich.
Holy-Bible---German---Open-Bible	Sour txt != Stan	019-PSA-088-001	019	PSA	088	002	JHWH, Gott meiner Hilfe (Heils, Glücks), ich habe geschrien (gejammert) [am] Tag und in der Nacht vor dir.
Holy-Bible---German---Open-Bible	Sour txt != Sta2	019-PSA-088-001	019	PSA	088	002	Ein Gesang. Ein Lied. Von den Söhnen des Korach. Für den Musikleiter. Zu singen nach Machalat. Ein Maskil. Von Heman, dem Esrachiter. JHWH, Gott meiner Hilfe (Heils, Glücks), ich habe geschrien (gejammert) [am] Tag und in der Nacht vor dir.
Holy-Bible---German---Open-Bible	Sour txt != Aion	019-PSA-088-001	019	PSA	088	002	JHWH, Gott meiner Hilfe (Heils, Glücks), ich habe geschrien (gejammert) [am] Tag und in der Nacht vor dir.
Holy-Bible---German---Open-Bible	Sour txt != Aio2	019-PSA-088-001	019	PSA	088	002	Ein Gesang. Ein Lied. Von den Söhnen des Korach. Für den Musikleiter. Zu singen nach Machalat. Ein Maskil. Von Heman, dem Esrachiter. JHWH, Gott meiner Hilfe (Heils, Glücks), ich habe geschrien (gejammert) [am] Tag und in der Nacht vor dir.
Holy-Bible---German---Open-Bible	Sour txt != Stan	041-MAR-016-009	041	MAR	016	009	Nachdem (als, weil) er auferstanden war am frühen Morgen (im Morgengrauen) des ersten Tags der Woche (des Sabbats), erschien er als erstes Maria Magdalena, von der er sieben Dämonen ausgetrieben hatte.
Holy-Bible---German---Open-Bible	Sour txt != Sta2	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) Nachdem (als, weil) er auferstanden war am frühen Morgen (im Morgengrauen) des ersten Tags der Woche (des Sabbats), erschien er als erstes Maria Magdalena, von der er sieben Dämonen ausgetrieben hatte.
Holy-Bible---German---Open-Bible	Sour txt != Aion	041-MAR-016-009	041	MAR	016	009	Nachdem (als, weil) er auferstanden war am frühen Morgen (im Morgengrauen) des ersten Tags der Woche (des Sabbats), erschien er als erstes Maria Magdalena, von der er sieben Dämonen ausgetrieben hatte.
Holy-Bible---German---Open-Bible	Sour txt != Aio2	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) Nachdem (als, weil) er auferstanden war am frühen Morgen (im Morgengrauen) des ersten Tags der Woche (des Sabbats), erschien er als erstes Maria Magdalena, von der er sieben Dämonen ausgetrieben hatte.
Holy-Bible---German---Open-Bible	Sour txt != Aion	043-JOH-003-015	043	JOH	003	015	damit jeder, der glaubt, in ihm das ewige Leben hat.
Holy-Bible---German---Open-Bible	Sour txt != Aio2	043-JOH-003-015	043	JOH	003	015	damit jeder, der glaubt, in ihm das ewige Leben hat. (aiōnios g166)
Holy-Bible---German---Open-Bible	Sour txt != Aion	043-JOH-003-016	043	JOH	003	016	So nämlich hat Gott die Welt geliebt, dass er seinen einzigen Sohn gab, damit jeder, der an ihn glaubt, nicht verloren geht, sondern ewiges Leben hat.
Holy-Bible---German---Open-Bible	Sour txt != Aio2	043-JOH-003-016	043	JOH	003	016	So nämlich hat Gott die Welt geliebt, dass er seinen einzigen Sohn gab, damit jeder, der an ihn glaubt, nicht verloren geht, sondern ewiges Leben hat. (aiōnios g166)
Holy-Bible---German---Open-Bible	Data checks: aionian=7919 standard=7919 source=8301						
Holy-Bible---German---Zurich-Bible	Aion txt != Sour	019-PSA-006-002	019	PSA	006	001	EIN Psalm Davids. Herr, strafe mich nicht in deinem Zorne und züchtige mich nicht in deinem Grimme.
Holy-Bible---German---Zurich-Bible	Aion txt != Sou2	019-PSA-006-002	019	PSA	006	001	Herr, strafe mich nicht in deinem Zorne und züchtige mich nicht in deinem Grimme.
Holy-Bible---German---Zurich-Bible	Aion txt != Sour	019-PSA-009-002	019	PSA	009	001	EIN Psalm Davids. Ich will dem Herrn danken von ganzem Herzen, will alle deine Wunder erzählen.
Holy-Bible---German---Zurich-Bible	Aion txt != Sou2	019-PSA-009-002	019	PSA	009	001	Ich will dem Herrn danken von ganzem Herzen, will alle deine Wunder erzählen.
Holy-Bible---German---Zurich-Bible	Aion txt != Sour	019-PSA-018-002	019	PSA	018	001	VON David, dem Knecht des Herrn, der dem Herrn die Worte dieses Liedes sang zur Zeit, als der Herr ihn aus der Hand aller seiner Feinde und aus der Hand Sauls errettet hatte; er sprach: Ich liebe dich, Herr, meine Stärke!
Holy-Bible---German---Zurich-Bible	Aion txt != Sou2	019-PSA-018-002	019	PSA	018	001	er sprach: Ich liebe dich, Herr, meine Stärke!
Holy-Bible---German---Zurich-Bible	Aion txt != Sour	019-PSA-030-002	019	PSA	030	001	EIN Psalm. Lied zur Tempelweihe. Von David. Ich will dich erheben, o Herr, denn du hast mich aus der Tiefe gezogen und hast nicht zugelassen, dass meine Feinde sich über mich freuen.
Holy-Bible---German---Zurich-Bible	Aion txt != Sou2	019-PSA-030-002	019	PSA	030	001	Ich will dich erheben, o Herr, denn du hast mich aus der Tiefe gezogen und hast nicht zugelassen, dass meine Feinde sich über mich freuen.
Holy-Bible---German---Zurich-Bible	Aion txt != Sour	019-PSA-031-002	019	PSA	031	001	EIN Psalm Davids. Auf dich, o Herr, vertraue ich, lass mich nimmermehr zuschanden werden; errette mich nach deiner Gerechtigkeit,
Holy-Bible---German---Zurich-Bible	Aion txt != Sou2	019-PSA-031-002	019	PSA	031	001	Auf dich, o Herr, vertraue ich, lass mich nimmermehr zuschanden werden; errette mich nach deiner Gerechtigkeit,
Holy-Bible---German---Zurich-Bible	Aion txt != Sour	019-PSA-049-002	019	PSA	049	001	EIN Psalm der Korahiten. Höret an, ihr Völker alle! Merket auf, alle Bewohner der Welt,
Holy-Bible---German---Zurich-Bible	Aion txt != Sou2	019-PSA-049-002	019	PSA	049	001	Höret an, ihr Völker alle! Merket auf, alle Bewohner der Welt,
