# File Name: SKIPPED.txt
# File Size: 1878046     
# File Date: 12/28/2025 10:21:19
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution 4.0 International, 2018-2025
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	INDEX	BOOK	CHAPTER	VERSE	TEXT
Holy-Bible---French---Vulgate-Glaire	017	EST	010	006	La petite source qui devint grande comme un fleuve, puis se changea en lumière et en soleil, et se répandit en eaux très abondantes, c’est Esther, que le roi a prise pour femme, et il a voulu qu’elle fût reine.
Holy-Bible---French---Vulgate-Glaire	017	EST	010	007	Mais les deux dragons, moi et Aman.
Holy-Bible---French---Vulgate-Glaire	017	EST	010	008	Les nations qui s’étaient assemblées, ce sont ceux qui ont tâché d’effacer le nom des Juifs.
Holy-Bible---French---Vulgate-Glaire	017	EST	010	009	Ma nation est Israël, laquelle cria vers le Seigneur, et le Seigneur sauva son peuple, et il nous a délivrés de tous les maux, et il a fait de grands miracles et des prodiges parmi les nations.
Holy-Bible---French---Vulgate-Glaire	017	EST	010	010	Et il ordonna qu’il y eût deux sorts, l’un du peuple de Dieu, et l’autre de toutes les nations.
Holy-Bible---French---Vulgate-Glaire	017	EST	010	011	Et l’un et l’autre sort vinrent au jour marqué dès ce temps-là devant Dieu pour toutes les nations.
Holy-Bible---French---Vulgate-Glaire	017	EST	010	012	Et le Seigneur se souvint de son peuple, et eut pitié de son héritage.
Holy-Bible---French---Vulgate-Glaire	017	EST	010	013	Et ces jours seront observés au mois d’Adar, le quatorzième et le quinzième jour du même mois, avec tout le zèle et toute la joie du peuple réuni en une seule assemblée, et cela dans toutes les générations à venir du peuple d’Israël.
Holy-Bible---French---Vulgate-Glaire	017	EST	011	001	En la quatrième année du règne de Ptolémée et de Cléopâtre, Dosithée, qui se disait prêtre, et de la race lévitique, et Ptolémée son fils, apportèrent cette épître des phurim, qu’ils dirent avoir été interprétée par Lysimaque, fils de Ptolémée, à Jérusalem.
Holy-Bible---French---Vulgate-Glaire	017	EST	011	002	À la seconde année du règne d’Artaxerxès très grand, le premier jour du mois de Nisan, Mardochée, fils de Jaïr, fils de Séméi, fils de Cis, de la tribu de Benjamin, vit un songe :
Holy-Bible---French---Vulgate-Glaire	017	EST	011	003	C’était un Juif qui demeurait dans la ville de Suse, homme puissant, et entre les premiers de la cour du roi.
Holy-Bible---French---Vulgate-Glaire	017	EST	011	004	Or il était du nombre des captifs que Nabuchodonosor, roi de Babylone, avait transférés de Jérusalem avec Jéchonias, roi de Juda.
Holy-Bible---French---Vulgate-Glaire	017	EST	011	005	Et voici quel fut son songe : Des voix se firent entendre, ainsi qu’un tumulte et des tonnerres ; et il y eut un tremblement de terre, et un trouble sur la terre :
Holy-Bible---French---Vulgate-Glaire	017	EST	011	006	Et voilà deux dragons grands, et prêts à combattre l’un contre l’autre.
Holy-Bible---French---Vulgate-Glaire	017	EST	011	007	À leur cri, toutes les nations s’émurent pour combattre contre la nation des justes.
Holy-Bible---French---Vulgate-Glaire	017	EST	011	008	Et ce jour fut un jour de ténèbres, de péril, de tribulation, d’angoisse, et une grande épouvante sur la terre.
Holy-Bible---French---Vulgate-Glaire	017	EST	011	009	La nation des justes, qui craignaient pour leurs propres maux, se troubla et se prépara à la mort.
Holy-Bible---French---Vulgate-Glaire	017	EST	011	010	Et ils crièrent vers Dieu, et, pendant qu’ils poussaient des clameurs, une petite source devint un très grand fleuve, et se répandit en eaux très abondantes.
Holy-Bible---French---Vulgate-Glaire	017	EST	011	011	La lumière et le soleil parurent ; et ceux qui étaient dans l’humiliation furent exaltés, et ils dévorèrent ceux qui était dans l’éclat.
Holy-Bible---French---Vulgate-Glaire	017	EST	011	012	Lorsque Mardochée eut vu ce songe, et qu’il se fut levé de son lit, il pensait en lui-même ce que Dieu voulait faire ; et il avait le songe fixé en son esprit, désirant savoir ce qu’il signifiait.
Holy-Bible---French---Vulgate-Glaire	017	EST	012	001	Or il demeurait en ce temps-là à la cour du roi avec Bagatha et Thara, eunuques du roi, qui étaient les portiers du palais.
Holy-Bible---French---Vulgate-Glaire	017	EST	012	002	Et ayant compris leurs pensées, et ayant vu plus exactement leur dessein, il apprit qu’ils avaient entrepris de porter leurs mains sur le roi Artaxerxès, et il en donna avis au roi.
Holy-Bible---French---Vulgate-Glaire	017	EST	012	003	Le roi, après qu’ils eurent été mis l’un et l’autre à la question, et qu’ils eurent confessé leur crime, commanda qu’ils fussent conduits à la mort.
Holy-Bible---French---Vulgate-Glaire	017	EST	012	004	Or le roi écrivit dans des mémoires ce qui s’était passé, et Mardochée en transmit le souvenir dans sa lettre.
Holy-Bible---French---Vulgate-Glaire	017	EST	012	005	Le roi lui ordonna de demeurer en son palais, en lui donnant des présents pour sa délation.
Holy-Bible---French---Vulgate-Glaire	017	EST	012	006	Mais Aman, fils d’Amadath, Bugée, était en grand honneur auprès du roi, et il voulut nuire à Mardochée et à son peuple, à cause des deux eunuques du roi qui avaient été tués.
Holy-Bible---French---Vulgate-Glaire	017	EST	013	001	Le roi très grand Artaxerxès, qui règne depuis l’Inde jusqu’à l’Ethiopie sur cent vingt-sept provinces, aux princes et aux chefs qui sont soumis à son empire, salut.
Holy-Bible---French---Vulgate-Glaire	017	EST	013	002	Quoique je commandasse à un très grand nombre de nations, et que j’eusse soumis tout l’univers à ma domination, je n’ai voulu en aucune manière abuser de la grandeur de ma puissance ; mais j’ai gouverné mes sujets avec clémence et avec douceur, afin que, passant leur vie en silence et sans aucune crainte, ils jouissent de la paix souhaitée de tous les mortels.
Holy-Bible---French---Vulgate-Glaire	017	EST	013	003	Et comme je demandai à mes conseillers de quelle manière cela pourrait être accompli, l’un d’entre eux, nommé Aman, qui par sa sagesse et par sa fidélité l’emportait sur tous les autres, et était le second après le roi,
Holy-Bible---French---Vulgate-Glaire	017	EST	013	004	M’a fait connaître qu’il y a un peuple dispersé dans toute la terre, ayant de nouvelles lois, et qui, agissant contre la coutume de toutes les nations, méprise les commandements des rois, et détruit par son dissentiment la concorde de tous les peuples.
Holy-Bible---French---Vulgate-Glaire	017	EST	013	005	Ce qu’ayant appris, et voyant qu’une seule nation rebelle à tout le genre humain, a des lois perverses, va contre nos ordonnances, et trouble la paix et la concorde des provinces qui nous sont soumises,
Holy-Bible---French---Vulgate-Glaire	017	EST	013	006	Nous avons ordonné que tous ceux qu’Aman (qui est préposé sur toutes les provinces, qui est le second après le roi, et que nous honorons comme notre père) aura fait connaître, comme étant de ce peuple, soient détruits par leurs ennemis, avec leurs femmes et leurs enfants, le quatorzième jour d’Adar, douzième mois de l’année présente, et que nul n’en ait pitié,
Holy-Bible---French---Vulgate-Glaire	017	EST	013	007	Afin que ces hommes criminels, descendant tous en un même jour dans les enfers, rendent à notre empire la paix qu’ils avaient troublée. Et, allant, Mardochée fit tout ce que lui avait mandé Esther.
Holy-Bible---French---Vulgate-Glaire	017	EST	013	008	Or Mardochée pria le Seigneur, se souvenant de toutes ses œuvres,
Holy-Bible---French---Vulgate-Glaire	017	EST	013	009	Et il dit : Seigneur, Seigneur, roi tout-puissant, car toutes choses sont soumises à votre pouvoir, et il n’y a personne qui puisse résister à votre volonté, si vous avez résolu de sauver Israël.
Holy-Bible---French---Vulgate-Glaire	017	EST	013	010	C’est vous qui avez fait le ciel et la terre, et tout ce qui est renfermé dans l’enceinte du ciel.
Holy-Bible---French---Vulgate-Glaire	017	EST	013	011	Vous êtes le Seigneur de toutes choses, et il n’y a personne qui puisse résister à votre majesté.
Holy-Bible---French---Vulgate-Glaire	017	EST	013	012	Vous connaissez toutes choses, et vous savez que ce n’est ni par orgueil, ni par insulte, ni par quelque désir de gloire, que j’ai fait en sorte de ne pas adorer Aman, le très superbe.
Holy-Bible---French---Vulgate-Glaire	017	EST	013	013	(Car volontiers, pour le salut d’Israël, j’aurais été prêt à baiser les traces de ses pieds) :
Holy-Bible---French---Vulgate-Glaire	017	EST	013	014	Mais j’ai craint de transporter l’honneur de mon Dieu à un homme, et d’adorer quelqu’un, excepté mon Dieu.
Holy-Bible---French---Vulgate-Glaire	017	EST	013	015	Et maintenant. Seigneur roi. Dieu d’Abraham, ayez pitié de votre peuple, parce que nos ennemis veulent nous perdre, et détruire votre héritage.
Holy-Bible---French---Vulgate-Glaire	017	EST	013	016	Ne méprisez pas votre portion que vous vous êtes rachetée de l’Egypte.
Holy-Bible---French---Vulgate-Glaire	017	EST	013	017	Exaucez ma prière, et soyez propice à votre lot et à votre partage, et changez notre deuil en joie, afin que, vivant, nous célébrions votre nom, Seigneur, et ne fermez pas la bouche de ceux qui vous chantent.
Holy-Bible---French---Vulgate-Glaire	017	EST	013	018	Tout Israël aussi, dans le même esprit, et avec les mêmes supplications, cria vers le Seigneur, parce qu’une mort certaine les menaçait.
Holy-Bible---French---Vulgate-Glaire	017	EST	014	001	La reine Esther aussi eut recours au Seigneur, effrayée du péril qui était imminent.
Holy-Bible---French---Vulgate-Glaire	017	EST	014	002	Et, quittant ses habits de reine, elle prit des vêtements conformes aux pleurs et au deuil, et au lieu de ses diverses essences, elle couvrit sa tête de cendre et de boue : elle affligea son corps par les jeûnes ; et tous les lieux où auparavant elle avait accoutumé de se réjouir, elle les remplit de ses cheveux qu’elle s’arrachait.
Holy-Bible---French---Vulgate-Glaire	017	EST	014	003	Et elle priait le Seigneur Dieu d’Israël, disant : Mon Seigneur, qui seul êtes notre roi, secourez-moi dans mon abandon, puisque hors de vous il n’est aucun autre aide.
Holy-Bible---French---Vulgate-Glaire	017	EST	014	004	Mon péril est en mes mains.
Holy-Bible---French---Vulgate-Glaire	017	EST	014	005	J’ai ouï de mon père que vous, Seigneur, aviez pris Israël d’entre toutes les nations, et, en remontant, nos pères d’entre tous leurs ancêtres, pour que vous possédiez un héritage éternel ; et vous avez fait pour eux comme vous avez dit.
Holy-Bible---French---Vulgate-Glaire	017	EST	014	006	Nous avons péché en votre présence, et c’est pour cela que vous nous avez livrés aux mains de nos ennemis ;
Holy-Bible---French---Vulgate-Glaire	017	EST	014	007	Car nous avons adoré leurs dieux. Vous êtes juste. Seigneur.
Holy-Bible---French---Vulgate-Glaire	017	EST	014	008	Et, maintenant, il ne leur suffit pas de nous opprimer par la plus dure servitude ; mais, attribuant la force de leurs bras au pouvoir des idoles,
Holy-Bible---French---Vulgate-Glaire	017	EST	014	009	Ils veulent changer vos promesses, détruire votre héritage, fermer les bouches de ceux qui vous louent, et éteindre la gloire du temple et de votre autel,
Holy-Bible---French---Vulgate-Glaire	017	EST	014	010	Afin d’ouvrir la bouche des nations, de louer la puissance des idoles, et de célébrer un roi de chair à jamais.
Holy-Bible---French---Vulgate-Glaire	017	EST	014	011	Ne livrez pas. Seigneur, votre sceptre à ceux qui ne sont pas, de peur qu’ils ne rient de notre ruine ; mais tournez leurs conseils sur eux, et perdez celui qui a commencé à sévir contre nous.
Holy-Bible---French---Vulgate-Glaire	017	EST	014	012	Souvenez-vous de nous, Seigneur, montrez-vous à nous dans le temps de notre tribulation, et donnez-moi l’assurance. Seigneur, roi des dieux et de toute puissance.
Holy-Bible---French---Vulgate-Glaire	017	EST	014	013	Mettez des paroles convenables dans ma bouche en présence du lion, et transférez son cœur à la haine de notre ennemi, afin qu’il périsse lui-même et tous les autres qui conspirent avec lui.
Holy-Bible---French---Vulgate-Glaire	017	EST	014	014	Mais nous, délivrez-nous par votre main, et secourez-moi ; car je n’ai d’autre secours que vous, Seigneur, qui avez la science de toutes choses,
Holy-Bible---French---Vulgate-Glaire	017	EST	014	015	Et qui savez que je hais la gloire des hommes iniques, et que je déteste le lit des incirconcis et de tout étranger.
Holy-Bible---French---Vulgate-Glaire	017	EST	014	016	Oui, vous savez ma situation pénible, et que j’ai en abomination le signe de mon orgueil et de ma gloire qui est sur ma tête dans les jours de ma splendeur, et que je le déteste comme un linge souillé, et que je ne le porte pas dans les jours de mon silence ;
Holy-Bible---French---Vulgate-Glaire	017	EST	014	017	Que je n’ai pas mangé à la table d’Aman, que le festin du roi ne m’a point plu, et que je n’ai pas bu du vin des libations ;
Holy-Bible---French---Vulgate-Glaire	017	EST	014	018	Et que jamais votre servante ne s’est réjouie, depuis que j’ai été transportée ici jusqu’au présent jour, sinon en vous. Seigneur Dieu d’Abraham.
Holy-Bible---French---Vulgate-Glaire	017	EST	014	019	Dieu fort, au-dessus de tous, exaucez la voix de ceux qui n’ont aucune autre espérance, délivrez-nous de la main des hommes iniques, et arrachez-moi à ma crainte.
Holy-Bible---French---Vulgate-Glaire	017	EST	015	001	Et il manda à Esther (point de doute que ce ne fut Mardochée) d’entrer auprès du roi, et de le prier pour son peuple et pour sa patrie.
Holy-Bible---French---Vulgate-Glaire	017	EST	015	002	Souvenez-vous (dit-il) des jours de votre humiliation, comment vous avez été nourrie par ma main, parce qu’Aman, le second après le roi, a parlé contre nous de mort ;
Holy-Bible---French---Vulgate-Glaire	017	EST	015	003	Et vous, invoquez le Seigneur, et parlez au roi pour nous, et délivrez-nous de la mort.
Holy-Bible---French---Vulgate-Glaire	017	EST	015	004	Or, le troisième jour, Esther quitta les vêtements de sa parure, et s’environna de sa gloire ;
Holy-Bible---French---Vulgate-Glaire	017	EST	015	005	Et, brillant dans ce costume de reine, lorsqu’elle eut invoqué celui qui régit toutes choses, et le Dieu Sauveur, elle prit ses deux servantes ;
Holy-Bible---French---Vulgate-Glaire	017	EST	015	006	Et elle s’appuyait sur l’une d’elles, comme ne pouvant soutenir son corps, à cause de son attitude nonchalante et de son extrême délicatesse.
Holy-Bible---French---Vulgate-Glaire	017	EST	015	007	Et l’autre servante suivait sa maîtresse, portant ses vêtements qui traînaient à terre.
Holy-Bible---French---Vulgate-Glaire	017	EST	015	008	Elle cependant, avec une couleur de rose répandue sur le visage et des yeux gracieux et brillants, cachait un cœur triste et serré d’une excessive crainte.
Holy-Bible---French---Vulgate-Glaire	017	EST	015	009	Etant donc entrée successivement par toutes les portes, elle se présenta devant le roi, où celui-ci était assis sur son trône, couvert des vêtements royaux, brillant d’or et de pierres précieuses ; et il était terrible à voir.
Holy-Bible---French---Vulgate-Glaire	017	EST	015	010	Et lorsqu’il eut levé sa face, et qu’avec des yeux ardents il eut montré la fureur de son cœur, la reine tomba, et, sa couleur se changeant en pâleur, elle pencha sa tête lassée sur la jeune servante.
Holy-Bible---French---Vulgate-Glaire	017	EST	015	011	Mais Dieu changea en douceur l’esprit du roi qui, se hâtant et effrayé, s’élança de son trône, et, soutenant Esther dans ses bras, jusqu’à ce qu’elle revînt à elle, il la caressait en ces termes :
Holy-Bible---French---Vulgate-Glaire	017	EST	015	012	Qu’avez-vous, Esther ? Je suis votre frère, ne craignez point.
Holy-Bible---French---Vulgate-Glaire	017	EST	015	013	Vous ne mourrez point ; car cette loi n’a pas été établie pour vous, mais pour tous les autres.
Holy-Bible---French---Vulgate-Glaire	017	EST	015	014	Approchez-vous donc, et touchez mon sceptre.
Holy-Bible---French---Vulgate-Glaire	017	EST	015	015	Et comme Esther gardait le silence, il prit son sceptre d’or, le posant sur son cou, il lui donna un baiser, et dit : Pourquoi ne me parlez-vous pas ?
Holy-Bible---French---Vulgate-Glaire	017	EST	015	016	Elle répondit : Je vous ai vu, seigneur, comme un ange de Dieu, et mon cœur a été troublé par la crainte de votre gloire :
Holy-Bible---French---Vulgate-Glaire	017	EST	015	017	Car, seigneur, vous êtes admirable, et votre face est pleine de grâces.
Holy-Bible---French---Vulgate-Glaire	017	EST	015	018	Et, comme elle parlait, elle tomba de nouveau, et elle était près de s’évanouir.
Holy-Bible---French---Vulgate-Glaire	017	EST	015	019	Or le roi était troublé, et tous ses ministres la consolaient.
Holy-Bible---French---Vulgate-Glaire	017	EST	016	001	Le grand roi Artaxerxès, qui règne depuis l’Inde jusqu’à l’Ethiopie, aux chefs et aux gouverneurs des cent vingt-sept provinces qui sont soumises à notre commandement, dit salut.
