# File Name: RAWCHECK.txt
# File Size: 4696076     
# File Date: 08/31/2026 07:39:05
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution 4.0 International, 2018-2026
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	INDEX	BOOK	CHAPTER	VERSE	RAWFIX	TEXT	ORIGINAL
Holy-Bible---English---Douay-Rheims-1899	053	2TH	002	012	MODIFY	That all may be judged who have not believed the truth, but have consented to iniquity.	But we ought to give thanks to God always for you, brethren, beloved of God, for that God hath chosen you firstfruits unto salvation, in sanctification of the spirit, and faith of the truth:
Holy-Bible---English---Douay-Rheims-1899	053	2TH	002	013	MODIFY	But we ought to give thanks to God always for you, brethren, beloved of God, for that God hath chosen you firstfruits unto salvation, in sanctification of the spirit, and faith of the truth:	Whereunto also he hath called you by our gospel, unto the purchasing of the glory of our Lord Jesus Christ.
Holy-Bible---English---Douay-Rheims-1899	053	2TH	002	014	MODIFY	Whereunto also he hath called you by our gospel, unto the purchasing of the glory of our Lord Jesus Christ.	Therefore, brethren, stand fast; and hold the traditions which you have learned, whether by word, or by our epistle.
Holy-Bible---English---Douay-Rheims-1899	053	2TH	002	015	MODIFY	Therefore, brethren, stand fast; and hold the traditions which you have learned, whether by word, or by our epistle.	Now our Lord Jesus Christ himself, and God and our Father, who hath loved us, and hath given us everlasting consolation, and good hope in grace,
Holy-Bible---English---Douay-Rheims-1899	053	2TH	002	016	MODIFY	Now our Lord Jesus Christ himself, and God and our Father, who hath loved us, and hath given us everlasting consolation, and good hope in grace,	Exhort your hearts, and confirm you in every good work and word.
Holy-Bible---English---Douay-Rheims-1899	053	2TH	002	017	ADD	Exhort your hearts, and confirm you in every good work and word.	
Holy-Bible---English---Douay-Rheims-1899	055	2TI	004	008	MODIFY	As to the rest, there is laid up for me a crown of justice, which the Lord the just judge will render to me in that day: and not only to me, but to them also that love his coming.	As to the rest, there is laid up for me a crown of justice, which the Lord the just judge will render to me in that day: and not only to me, but to them also that love his coming. Make haste to come to me quickly.
Holy-Bible---English---Douay-Rheims-1899	055	2TI	004	009	MODIFY	Make haste to come to me quickly.	For Demas hath left me, loving this world, and is gone to Thessalonica:
Holy-Bible---English---Douay-Rheims-1899	055	2TI	004	010	MODIFY	For Demas hath left me, loving this world, and is gone to Thessalonica: Crescens into Galatia, Titus into Dalmatia.	Crescens into Galatia, Titus into Dalmatia.
Holy-Bible---English---Douay-Rheims-1899	066	REV	020	007	MODIFY	And when the thousand years shall be finished, Satan shall be loosed out of his prison,	And when the thousand years shall be finished, Satan shall be loosed out of his prison, and shall go forth, and seduce the nations, which are over the four quarters of the earth, Gog, and Magog, and shall gather them together to battle, the number of whom is as the sand of the sea.
Holy-Bible---English---Douay-Rheims-1899	066	REV	020	008	MODIFY	and shall go forth, and seduce the nations, which are over the four quarters of the earth, Gog, and Magog, and shall gather them together to battle, the number of whom is as the sand of the sea.	And they came upon the breadth of the earth, and encompassed the camp of the saints, and the beloved city.
Holy-Bible---English---Douay-Rheims-1899	066	REV	020	009	MODIFY	And they came upon the breadth of the earth, and encompassed the camp of the saints, and the beloved city.  And there came down fire from God out of heaven, and devoured them;	And there came down fire from God out of heaven, and devoured them; and the devil, who seduced them, was cast into the pool of fire and brimstone, where both the beast
Holy-Bible---English---Douay-Rheims-1899	066	REV	020	010	MODIFY	and the devil, who seduced them, was cast into the pool of fire and brimstone, where both the beast and the false prophet shall be tormented day and night for ever and ever.	And the false prophet shall be tormented day and night for ever and ever.
Holy-Bible---English---Family-35-NT	045	ROM	014	024	DELETE	Now to Him who has power to establish you according to my Gospel and the proclamation of Jesus Christ, according to the revelation of the mystery kept secret through long ages,	
Holy-Bible---English---Family-35-NT	045	ROM	014	025	DELETE	but now revealed and made known through the prophetic Scriptures, according to the command of the eternal God, with a view to obedience of faith among all ethnic nations	
Holy-Bible---English---Family-35-NT	045	ROM	014	026	DELETE	—to the only wise God, through Jesus Christ—to Him be the glory forever! Amen.	
Holy-Bible---English---Family-35-NT	045	ROM	016	025	ADD	Now to Him who has power to establish you according to my Gospel and the proclamation of Jesus Christ, according to the revelation of the mystery kept secret through long ages,	
Holy-Bible---English---Family-35-NT	045	ROM	016	026	ADD	but now revealed and made known through the prophetic Scriptures, according to the command of the eternal God, with a view to obedience of faith among all ethnic nations	
Holy-Bible---English---Family-35-NT	045	ROM	016	027	ADD	—to the only wise God, through Jesus Christ—to Him be the glory forever! Amen.	
Holy-Bible---English---Geneva-Bible	010	2SA	001	026	MODIFY	Wo is me for thee, my brother Ionathan: very kinde hast thou bene vnto me: thy loue to me was wonderfull, passing the loue of women:	Wo is me for thee, my brother Ionathan: very kinde hast thou bene vnto me: thy loue to me was wonderfull, passing the loue of women: howe are the mightie ouerthrowen, and the weapons of warre destroyed!
Holy-Bible---English---Geneva-Bible	010	2SA	001	027	ADD	howe are the mightie ouerthrowen, and the weapons of warre destroyed!	
Holy-Bible---English---Geneva-Bible	017	EST	002	022	MODIFY	And the thing was knowen to Mordecai, and he tolde it vnto Queene Ester, and Ester certified the King thereof in Mordecais name:	And the thing was knowen to Mordecai, and he tolde it vnto Queene Ester, and Ester certified the King thereof in Mordecais name: and when inquisition was made, it was found so: therefore they were both hanged on a tree: and it was written in the booke of the Chronicles before the King.
Holy-Bible---English---Geneva-Bible	017	EST	002	023	ADD	and when inquisition was made, it was found so: therefore they were both hanged on a tree: and it was written in the booke of the Chronicles before the King.	
Holy-Bible---English---Geneva-Bible	018	JOB	006	029	MODIFY	Turne, I pray you, let there be none iniquitie: returne, I say, and ye shall see yet my righteousnesse in that behalfe.	Turne, I pray you, let there be none iniquitie: returne, I say, and ye shall see yet my righteousnesse in that behalfe. Is there iniquitie in my tongue? doeth not my mouth feele sorowes?
Holy-Bible---English---Geneva-Bible	018	JOB	006	030	ADD	Is there iniquitie in my tongue? doeth not my mouth feele sorowes?	
Holy-Bible---English---Geneva-Bible	019	PSA	013	005	MODIFY	But I trust in thy mercie: mine heart shall reioyce in thy saluation:	But I trust in thy mercie: mine heart shall reioyce in thy saluation: I will sing to the Lord, because he hath delt louingly with me.
Holy-Bible---English---Geneva-Bible	019	PSA	013	006	ADD	I will sing to the Lord, because he hath delt louingly with me.	
Holy-Bible---English---Geneva-Bible	019	PSA	072	019	MODIFY	And blessed be his glorious Name for euer: and let all the earth be filled with his glorie. So be it, euen so be it.	And blessed be his glorious Name for euer: and let all the earth be filled with his glorie. So be it, euen so be it. HERE END THE prayers of Dauid, the sonne of Ishai.
Holy-Bible---English---Geneva-Bible	019	PSA	072	020	ADD	HERE END THE prayers of Dauid, the sonne of Ishai.	
Holy-Bible---English---Geneva-Bible	020	PRO	008	033	MODIFY	Heare instruction, and be ye wise, and refuse it not:	Heare instruction, and be ye wise, and refuse it not: blessed is the man that heareth mee, watching dayly at my gates, and giuing attendance at the postes of my doores.
Holy-Bible---English---Geneva-Bible	020	PRO	008	034	MODIFY	blessed is the man that heareth mee, watching dayly at my gates, and giuing attendance at the postes of my doores.	For he that findeth me, findeth life, and shall obteine fauour of the Lord.
Holy-Bible---English---Geneva-Bible	020	PRO	008	035	MODIFY	For he that findeth me, findeth life, and shall obteine fauour of the Lord.	But he that sinneth against me, hurteth his owne soule: and all that hate me, loue death.
Holy-Bible---English---Geneva-Bible	020	PRO	008	036	ADD	But he that sinneth against me, hurteth his owne soule: and all that hate me, loue death.	
Holy-Bible---English---Geneva-Bible	023	ISA	052	014	MODIFY	As many were astonied at thee (his visage was so deformed of men, and his forme of the sonnes of men)	As many were astonied at thee (his visage was so deformed of men, and his forme of the sonnes of men) so shall hee sprinkle many nations: the Kings shall shut their mouthes at him: for that which had not bene tolde them, shall they see, and that which they had not heard, shall they vnderstande.
Holy-Bible---English---Geneva-Bible	023	ISA	052	015	ADD	so shall hee sprinkle many nations: the Kings shall shut their mouthes at him: for that which had not bene tolde them, shall they see, and that which they had not heard, shall they vnderstande.	
Holy-Bible---English---Geneva-Bible	024	JER	049	038	MODIFY	And I wil set my throne in Elam, and I wil destroy both the King and the princes from thence, saith the Lord:	And I wil set my throne in Elam, and I wil destroy both the King and the princes from thence, saith the Lord: but in the latter daies I wil bring againe the captiuitie of Elam, sayeth the Lord.
Holy-Bible---English---Geneva-Bible	024	JER	049	039	ADD	but in the latter daies I wil bring againe the captiuitie of Elam, sayeth the Lord.	
Holy-Bible---English---Geneva-Bible	026	EZE	020	048	MODIFY	And all flesh shall see, that I the Lord haue kindled it, and it shall not bee quenched.	And all flesh shall see, that I the Lord haue kindled it, and it shall not bee quenched. Then saide I, Ah Lord God, they say of me, Doeth not he speake parables?
